qid	ngramtype	gram	field	featurename	featurevalue
INEX_LD-20120322	unigram	music	outgoingentitynames	cf	-5.4404496188225275
INEX_LD-20120322	unigram	instrument	names	cf	-9.509503851710669
INEX_LD-20120322	unigram	instrument	attributes	cf	-8.470054994012544
INEX_LD-20120322	unigram	instrument	similarentitynames	cf	-9.86004324267538
INEX_LD-20120322	unigram	instrument	categories	cf	-8.757941623983164
INEX_LD-20120322	unigram	instrument	outgoingentitynames	cf	-8.017340599774219
INEX_LD-20120322	bigram	tango music	names	cf	-15.736369847528362
INEX_LD-20120322	bigram	tango music	attributes	cf	-15.799951647946669
INEX_LD-20120322	bigram	tango music	similarentitynames	cf	-15.645917606050054
INEX_LD-20120322	bigram	tango music	categories	cf	-14.868933715952146
INEX_LD-20120322	bigram	tango music	outgoingentitynames	cf	-14.112202197742453
INEX_LD-20120322	bigram	music instrument	names	cf	-14.820079115654208
INEX_LD-20120322	bigram	music instrument	attributes	cf	-14.070434487595834
INEX_LD-20120322	bigram	music instrument	similarentitynames	cf	-14.79861974566285
INEX_LD-20120322	bigram	music instrument	categories	cf	-12.5807373604102
INEX_LD-20120322	bigram	music instrument	outgoingentitynames	cf	-11.446637292007315
INEX_LD-20120331	unigram	tango	names	cf	-11.221854029808402
INEX_LD-20120331	unigram	tango	attributes	cf	-11.70618196357886
INEX_LD-20120331	unigram	tango	similarentitynames	cf	-11.176185390957066
INEX_LD-20120331	unigram	tango	categories	cf	-11.93583701338964
INEX_LD-20120331	unigram	tango	outgoingentitynames	cf	-9.944543629267807
INEX_LD-20120331	unigram	dance	names	cf	-8.162153653248785
INEX_LD-20120331	unigram	dance	attributes	cf	-8.272000005386982
INEX_LD-20120331	unigram	dance	similarentitynames	cf	-8.126586800201782
INEX_LD-20120331	unigram	dance	categories	cf	-7.944813082883745
INEX_LD-20120331	unigram	dance	outgoingentitynames	cf	-8.16671446828476
INEX_LD-20120331	unigram	style	names	cf	-9.425240182115548
INEX_LD-20120331	unigram	style	attributes	cf	-7.75970475108988
INEX_LD-20120331	unigram	style	similarentitynames	cf	-9.332369559772957
INEX_LD-20120331	unigram	style	categories	cf	-9.572761505750497
INEX_LD-20120331	unigram	style	outgoingentitynames	cf	-9.315776126226641
INEX_LD-20120331	bigram	tango dance	names	cf	-15.44868777507658
INEX_LD-20120331	bigram	tango dance	attributes	cf	-15.02411275154161
INEX_LD-20120331	bigram	tango dance	similarentitynames	cf	-16.05138271415822
INEX_LD-20120331	bigram	tango dance	categories	cf	-14.249894507545923
INEX_LD-20120331	bigram	tango dance	outgoingentitynames	cf	-17.26493822010611
INEX_LD-20120331	bigram	dance style	names	cf	-15.330904739420198
INEX_LD-20120331	bigram	dance style	attributes	cf	-13.6084907753272
INEX_LD-20120331	bigram	dance style	similarentitynames	cf	-15.358235533598272
INEX_LD-20120331	bigram	dance style	categories	cf	-13.447548035020985
INEX_LD-20120331	bigram	dance style	outgoingentitynames	cf	-15.616279594518726
INEX_LD-20120332	unigram	tango	names	cf	-11.221854029808402
INEX_LD-20120332	unigram	tango	attributes	cf	-11.70618196357886
INEX_LD-20120332	unigram	tango	similarentitynames	cf	-11.176185390957066
INEX_LD-20120332	unigram	tango	categories	cf	-11.93583701338964
INEX_LD-20120332	unigram	tango	outgoingentitynames	cf	-9.944543629267807
INEX_LD-20120332	unigram	dance	names	cf	-8.162153653248785
INEX_LD-20120332	unigram	dance	attributes	cf	-8.272000005386982
INEX_LD-20120332	unigram	dance	similarentitynames	cf	-8.126586800201782
INEX_LD-20120332	unigram	dance	categories	cf	-7.944813082883745
INEX_LD-20120332	unigram	dance	outgoingentitynames	cf	-8.16671446828476
INEX_LD-20120332	unigram	history	names	cf	-7.061774126427263
INEX_LD-20120332	unigram	history	attributes	cf	-7.485816290128759
INEX_LD-20120332	unigram	history	similarentitynames	cf	-7.377955300711344
INEX_LD-20120332	unigram	history	categories	cf	-6.046011566882116
INEX_LD-20120332	unigram	history	outgoingentitynames	cf	-7.783106135076872
INEX_LD-20120332	bigram	tango dance	names	cf	-15.44868777507658
INEX_LD-20120332	bigram	tango dance	attributes	cf	-15.02411275154161
INEX_LD-20120332	bigram	tango dance	similarentitynames	cf	-16.05138271415822
INEX_LD-20120332	bigram	tango dance	categories	cf	-14.249894507545923
INEX_LD-20120332	bigram	tango dance	outgoingentitynames	cf	-17.26493822010611
INEX_LD-20120332	bigram	dance history	names	cf	-15.330904739420198
INEX_LD-20120332	bigram	dance history	attributes	cf	-15.583728539477033
INEX_LD-20120332	bigram	dance history	similarentitynames	cf	-16.05138271415822
INEX_LD-20120332	bigram	dance history	categories	cf	-15.25669924696091
INEX_LD-20120332	bigram	dance history	outgoingentitynames	cf	-17.26493822010611
INEX_LD-20120411	unigram	bicycle	names	cf	-10.531447828579878
INEX_LD-20120411	unigram	bicycle	attributes	cf	-10.10650981018819
INEX_LD-20120411	unigram	bicycle	similarentitynames	cf	-10.404170590990411
INEX_LD-20120411	unigram	bicycle	categories	cf	-10.9655190850606
INEX_LD-20120411	unigram	bicycle	outgoingentitynames	cf	-11.205347843950525
INEX_LD-20120411	unigram	sport	names	cf	-8.254908046741033
INEX_LD-20120411	unigram	sport	attributes	cf	-8.864950248955692
INEX_LD-20120411	unigram	sport	similarentitynames	cf	-9.129231554892348
INEX_LD-20120411	unigram	sport	categories	cf	-7.402747023598715
INEX_LD-20120411	unigram	sport	outgoingentitynames	cf	-7.217246432889154
INEX_LD-20120411	unigram	races	names	cf	-10.476273693800524
INEX_LD-20120411	unigram	races	attributes	cf	-9.786405125968347
INEX_LD-20120411	unigram	races	similarentitynames	cf	-11.044086321327477
INEX_LD-20120411	unigram	races	categories	cf	-8.50553622251645
INEX_LD-20120411	unigram	races	outgoingentitynames	cf	-11.454396208878373
INEX_LD-20120411	bigram	bicycle sport	names	cf	-Infinity
INEX_LD-20120411	bigram	bicycle sport	attributes	cf	-18.068635189265034
INEX_LD-20120411	bigram	bicycle sport	similarentitynames	cf	-Infinity
INEX_LD-20120411	bigram	bicycle sport	categories	cf	-Infinity
INEX_LD-20120411	bigram	bicycle sport	outgoingentitynames	cf	-Infinity
INEX_LD-20120411	bigram	sport races	names	cf	-Infinity
INEX_LD-20120411	bigram	sport races	attributes	cf	-17.557809565499042
INEX_LD-20120411	bigram	sport races	similarentitynames	cf	-Infinity
INEX_LD-20120411	bigram	sport races	categories	cf	-Infinity
INEX_LD-20120411	bigram	sport races	outgoingentitynames	cf	-Infinity
INEX_LD-20120412	unigram	bicycle	names	cf	-10.531447828579878
INEX_LD-20120412	unigram	bicycle	attributes	cf	-10.10650981018819
INEX_LD-20120412	unigram	bicycle	similarentitynames	cf	-10.404170590990411
INEX_LD-20120412	unigram	bicycle	categories	cf	-10.9655190850606
INEX_LD-20120412	unigram	bicycle	outgoingentitynames	cf	-11.205347843950525
INEX_LD-20120412	unigram	sport	names	cf	-8.254908046741033
INEX_LD-20120412	unigram	sport	attributes	cf	-8.864950248955692
INEX_LD-20120412	unigram	sport	similarentitynames	cf	-9.129231554892348
INEX_LD-20120412	unigram	sport	categories	cf	-7.402747023598715
INEX_LD-20120412	unigram	sport	outgoingentitynames	cf	-7.217246432889154
INEX_LD-20120412	unigram	discipline	names	cf	-11.753577771212008
INEX_LD-20120412	unigram	discipline	attributes	cf	-9.716120119470155
INEX_LD-20120412	unigram	discipline	similarentitynames	cf	-11.524174069639837
INEX_LD-20120412	unigram	discipline	categories	cf	-11.45120703233878
INEX_LD-20120412	unigram	discipline	outgoingentitynames	cf	-12.24501287910276
INEX_LD-20120412	bigram	bicycle sport	names	cf	-Infinity
INEX_LD-20120412	bigram	bicycle sport	attributes	cf	-18.068635189265034
INEX_LD-20120412	bigram	bicycle sport	similarentitynames	cf	-Infinity
INEX_LD-20120412	bigram	bicycle sport	categories	cf	-Infinity
INEX_LD-20120412	bigram	bicycle sport	outgoingentitynames	cf	-Infinity
INEX_LD-20120412	bigram	sport discipline	names	cf	-Infinity
INEX_LD-20120412	bigram	sport discipline	attributes	cf	-15.717259932101555
INEX_LD-20120412	bigram	sport discipline	similarentitynames	cf	-Infinity
INEX_LD-20120412	bigram	sport discipline	categories	cf	-Infinity
INEX_LD-20120412	bigram	sport discipline	outgoingentitynames	cf	-Infinity
INEX_LD-20120421	unigram	bicycle	names	cf	-10.531447828579878
INEX_LD-20120421	unigram	bicycle	attributes	cf	-10.10650981018819
INEX_LD-20120421	unigram	bicycle	similarentitynames	cf	-10.404170590990411
INEX_LD-20120421	unigram	bicycle	categories	cf	-10.9655190850606
INEX_LD-20120421	unigram	bicycle	outgoingentitynames	cf	-11.205347843950525
INEX_LD-20120421	unigram	holiday	names	cf	-9.61607242857741
INEX_LD-20120421	unigram	holiday	attributes	cf	-9.958859009682206
INEX_LD-20120421	unigram	holiday	similarentitynames	cf	-9.596184150818095
INEX_LD-20120421	unigram	holiday	categories	cf	-10.190778637207567
INEX_LD-20120421	unigram	holiday	outgoingentitynames	cf	-10.547617318028477
INEX_LD-20120421	unigram	town	names	cf	-7.418318890636423
INEX_LD-20120421	unigram	town	attributes	cf	-6.7044205050175405
INEX_LD-20120421	unigram	town	similarentitynames	cf	-7.3188362369028335
INEX_LD-20120421	unigram	town	categories	cf	-6.499511597399128
INEX_LD-20120421	unigram	town	outgoingentitynames	cf	-6.30033604402204
INEX_LD-20120421	bigram	bicycle holiday	names	cf	-Infinity
INEX_LD-20120421	bigram	bicycle holiday	attributes	cf	-Infinity
INEX_LD-20120421	bigram	bicycle holiday	similarentitynames	cf	-Infinity
INEX_LD-20120421	bigram	bicycle holiday	categories	cf	-Infinity
INEX_LD-20120421	bigram	bicycle holiday	outgoingentitynames	cf	-Infinity
INEX_LD-20120421	bigram	holiday town	names	cf	-Infinity
INEX_LD-20120421	bigram	holiday town	attributes	cf	-16.682340828145144
INEX_LD-20120421	bigram	holiday town	similarentitynames	cf	-Infinity
INEX_LD-20120421	bigram	holiday town	categories	cf	-Infinity
INEX_LD-20120421	bigram	holiday town	outgoingentitynames	cf	-Infinity
INEX_LD-20120422	unigram	bicycle	names	cf	-10.531447828579878
INEX_LD-20120422	unigram	bicycle	attributes	cf	-10.10650981018819
INEX_LD-20120422	unigram	bicycle	similarentitynames	cf	-10.404170590990411
INEX_LD-20120422	unigram	bicycle	categories	cf	-10.9655190850606
INEX_LD-20120422	unigram	bicycle	outgoingentitynames	cf	-11.205347843950525
INEX_LD-20120422	unigram	holiday	names	cf	-9.61607242857741
INEX_LD-20120422	unigram	holiday	attributes	cf	-9.958859009682206
INEX_LD-20120422	unigram	holiday	similarentitynames	cf	-9.596184150818095
INEX_LD-20120422	unigram	holiday	categories	cf	-10.190778637207567
INEX_LD-20120422	unigram	holiday	outgoingentitynames	cf	-10.547617318028477
INEX_LD-20120422	unigram	nature	names	cf	-9.399839145149366
INEX_LD-20120422	unigram	nature	attributes	cf	-9.070106978649864
INEX_LD-20120422	unigram	nature	similarentitynames	cf	-9.627324391553818
INEX_LD-20120422	unigram	nature	categories	cf	-9.418508571206651
INEX_LD-20120422	unigram	nature	outgoingentitynames	cf	-10.706456769582394
INEX_LD-20120422	bigram	bicycle holiday	names	cf	-Infinity
INEX_LD-20120422	bigram	bicycle holiday	attributes	cf	-Infinity
INEX_LD-20120422	bigram	bicycle holiday	similarentitynames	cf	-Infinity
INEX_LD-20120422	bigram	bicycle holiday	categories	cf	-Infinity
INEX_LD-20120422	bigram	bicycle holiday	outgoingentitynames	cf	-Infinity
INEX_LD-20120422	bigram	holiday nature	names	cf	-Infinity
INEX_LD-20120422	bigram	holiday nature	attributes	cf	-19.16724747793314
INEX_LD-20120422	bigram	holiday nature	similarentitynames	cf	-Infinity
INEX_LD-20120422	bigram	holiday nature	categories	cf	-Infinity
INEX_LD-20120422	bigram	holiday nature	outgoingentitynames	cf	-Infinity
INEX_LD-20120431	unigram	bicycle	names	cf	-10.531447828579878
INEX_LD-20120431	unigram	bicycle	attributes	cf	-10.10650981018819
INEX_LD-20120431	unigram	bicycle	similarentitynames	cf	-10.404170590990411
INEX_LD-20120431	unigram	bicycle	categories	cf	-10.9655190850606
INEX_LD-20120431	unigram	bicycle	outgoingentitynames	cf	-11.205347843950525
INEX_LD-20120431	unigram	benefit	names	cf	-11.022345256628189
INEX_LD-20120431	unigram	benefit	attributes	cf	-9.842953615881115
INEX_LD-20120431	unigram	benefit	similarentitynames	cf	-10.706658974796024
INEX_LD-20120431	unigram	benefit	categories	cf	-12.1997233481662
INEX_LD-20120431	unigram	benefit	outgoingentitynames	cf	-13.8181303271919
INEX_LD-20120431	unigram	health	names	cf	-8.527029590925453
INEX_LD-20120431	unigram	health	attributes	cf	-8.500841842761092
INEX_LD-20120431	unigram	health	similarentitynames	cf	-8.4983583348606
INEX_LD-20120431	unigram	health	categories	cf	-8.505290038369466
INEX_LD-20120431	unigram	health	outgoingentitynames	cf	-9.880576160744663
INEX_LD-20120431	bigram	bicycle benefit	names	cf	-Infinity
INEX_LD-20120431	bigram	bicycle benefit	attributes	cf	-Infinity
INEX_LD-20120431	bigram	bicycle benefit	similarentitynames	cf	-Infinity
INEX_LD-20120431	bigram	bicycle benefit	categories	cf	-Infinity
INEX_LD-20120431	bigram	bicycle benefit	outgoingentitynames	cf	-Infinity
INEX_LD-20120431	bigram	benefit health	names	cf	-Infinity
INEX_LD-20120431	bigram	benefit health	attributes	cf	-15.817343390658538
INEX_LD-20120431	bigram	benefit health	similarentitynames	cf	-16.05138271415822
INEX_LD-20120431	bigram	benefit health	categories	cf	-Infinity
INEX_LD-20120431	bigram	benefit health	outgoingentitynames	cf	-Infinity
INEX_LD-20120432	unigram	bicycle	names	cf	-10.531447828579878
INEX_LD-20120432	unigram	bicycle	attributes	cf	-10.10650981018819
INEX_LD-20120432	unigram	bicycle	similarentitynames	cf	-10.404170590990411
INEX_LD-20120432	unigram	bicycle	categories	cf	-10.9655190850606
INEX_LD-20120432	unigram	bicycle	outgoingentitynames	cf	-11.205347843950525
INEX_LD-20120432	unigram	benefit	names	cf	-11.022345256628189
INEX_LD-20120432	unigram	benefit	attributes	cf	-9.842953615881115
INEX_LD-20120432	unigram	benefit	similarentitynames	cf	-10.706658974796024
INEX_LD-20120432	unigram	benefit	categories	cf	-12.1997233481662
INEX_LD-20120432	unigram	benefit	outgoingentitynames	cf	-13.8181303271919
INEX_LD-20120432	unigram	environment	names	cf	-9.52543515447248
INEX_LD-20120432	unigram	environment	attributes	cf	-9.179763505492962
INEX_LD-20120432	unigram	environment	similarentitynames	cf	-9.7644539541564
INEX_LD-20120432	unigram	environment	categories	cf	-9.573477581685141
INEX_LD-20120432	unigram	environment	outgoingentitynames	cf	-10.051169911987467
INEX_LD-20120432	bigram	bicycle benefit	names	cf	-Infinity
INEX_LD-20120432	bigram	bicycle benefit	attributes	cf	-Infinity
INEX_LD-20120432	bigram	bicycle benefit	similarentitynames	cf	-Infinity
INEX_LD-20120432	bigram	bicycle benefit	categories	cf	-Infinity
INEX_LD-20120432	bigram	bicycle benefit	outgoingentitynames	cf	-Infinity
INEX_LD-20120432	bigram	benefit environment	names	cf	-Infinity
INEX_LD-20120432	bigram	benefit environment	attributes	cf	-16.769352205134773
INEX_LD-20120432	bigram	benefit environment	similarentitynames	cf	-Infinity
INEX_LD-20120432	bigram	benefit environment	categories	cf	-Infinity
INEX_LD-20120432	bigram	benefit environment	outgoingentitynames	cf	-Infinity
INEX_LD-20120511	unigram	female	names	cf	-9.542644960022594
INEX_LD-20120511	unigram	female	attributes	cf	-8.62999126835657
INEX_LD-20120511	unigram	female	similarentitynames	cf	-10.063675215927947
INEX_LD-20120511	unigram	female	categories	cf	-7.1363140083511505
INEX_LD-20120511	unigram	female	outgoingentitynames	cf	-11.010340473467759
INEX_LD-20120511	unigram	rock	names	cf	-7.689073624379678
INEX_LD-20120511	unigram	rock	attributes	cf	-7.5523883623055195
INEX_LD-20120511	unigram	rock	similarentitynames	cf	-7.7130769828016525
INEX_LD-20120511	unigram	rock	categories	cf	-6.872015414232875
INEX_LD-20120511	unigram	rock	outgoingentitynames	cf	-5.51416977178299
INEX_LD-20120511	unigram	singe	names	cf	-8.678902295317899
INEX_LD-20120511	unigram	singe	attributes	cf	-7.854304611884466
INEX_LD-20120511	unigram	singe	similarentitynames	cf	-8.695422173391757
INEX_LD-20120511	unigram	singe	categories	cf	-6.594758848605863
INEX_LD-20120511	unigram	singe	outgoingentitynames	cf	-8.236119724753316
INEX_LD-20120511	bigram	female rock	names	cf	-15.582219167701103
INEX_LD-20120511	bigram	female rock	attributes	cf	-14.730495943570014
INEX_LD-20120511	bigram	female rock	similarentitynames	cf	-16.744529894718163
INEX_LD-20120511	bigram	female rock	categories	cf	-11.652919123364978
INEX_LD-20120511	bigram	female rock	outgoingentitynames	cf	-17.082616663312155
INEX_LD-20120511	bigram	rock singe	names	cf	-12.645327394170046
INEX_LD-20120511	bigram	rock singe	attributes	cf	-12.074673761958463
INEX_LD-20120511	bigram	rock singe	similarentitynames	cf	-14.79861974566285
INEX_LD-20120511	bigram	rock singe	categories	cf	-9.488707252650611
INEX_LD-20120511	bigram	rock singe	outgoingentitynames	cf	-12.979973298275358
INEX_LD-20120512	unigram	south	names	cf	-6.544583882199986
INEX_LD-20120512	unigram	south	attributes	cf	-6.34416922883163
INEX_LD-20120512	unigram	south	similarentitynames	cf	-6.6590541742893175
INEX_LD-20120512	unigram	south	categories	cf	-6.046390454430721
INEX_LD-20120512	unigram	south	outgoingentitynames	cf	-6.367214194350935
INEX_LD-20120512	unigram	korea	names	cf	-8.063922220823184
INEX_LD-20120512	unigram	korea	attributes	cf	-8.482338623777752
INEX_LD-20120512	unigram	korea	similarentitynames	cf	-8.268992378570758
INEX_LD-20120512	unigram	korea	categories	cf	-7.331541734736206
INEX_LD-20120512	unigram	korea	outgoingentitynames	cf	-7.870893913926721
INEX_LD-20120512	unigram	girl	names	cf	-7.977822818904766
INEX_LD-20120512	unigram	girl	attributes	cf	-8.478500855935044
INEX_LD-20120512	unigram	girl	similarentitynames	cf	-7.913548383765665
INEX_LD-20120512	unigram	girl	categories	cf	-9.270776342217916
INEX_LD-20120512	unigram	girl	outgoingentitynames	cf	-9.37750434986964
INEX_LD-20120512	unigram	group	names	cf	-7.194158893136836
INEX_LD-20120512	unigram	group	attributes	cf	-6.740552456582475
INEX_LD-20120512	unigram	group	similarentitynames	cf	-7.226778355109204
INEX_LD-20120512	unigram	group	categories	cf	-5.955056716577941
INEX_LD-20120512	unigram	group	outgoingentitynames	cf	-7.26778729755831
INEX_LD-20120512	bigram	south korea	names	cf	-9.158972204167585
INEX_LD-20120512	bigram	south korea	attributes	cf	-9.401586242304418
INEX_LD-20120512	bigram	south korea	similarentitynames	cf	-9.76166714324922
INEX_LD-20120512	bigram	south korea	categories	cf	-7.87336381124247
INEX_LD-20120512	bigram	south korea	outgoingentitynames	cf	-8.649602500138522
