qid	ngramtype	gram	featurename	featurevalue
INEX_LD-2012323	bigram	island nation	collectiontf	1.9459101490553132
INEX_LD-2012323	bigram	nation langjokull	collectiontf	-Infinity
INEX_LD-2012323	bigram	langjokull hofsjokull	collectiontf	-Infinity
INEX_LD-2012323	bigram	hofsjokull vatnajokull	collectiontf	-Infinity
INEX_LD-2012325	unigram	successor	collectiontf	10.762106797794535
INEX_LD-2012325	unigram	james	collectiontf	12.501685684558153
INEX_LD-2012325	unigram	g	collectiontf	10.525031314236381
INEX_LD-2012325	unigram	blaine	collectiontf	8.537583881063972
INEX_LD-2012325	unigram	studied	collectiontf	-Infinity
INEX_LD-2012325	unigram	law	collectiontf	10.73880681223516
INEX_LD-2012325	bigram	successor james	collectiontf	6.690842277418564
INEX_LD-2012325	bigram	james g	collectiontf	6.593044534142437
INEX_LD-2012325	bigram	g blaine	collectiontf	3.4965075614664802
INEX_LD-2012325	bigram	blaine studied	collectiontf	-Infinity
INEX_LD-2012325	bigram	studied law	collectiontf	-Infinity
INEX_LD-2012327	unigram	beloved	collectiontf	5.71042701737487
INEX_LD-2012327	unigram	author	collectiontf	10.61024173650229
INEX_LD-2012327	unigram	africa	collectiontf	11.321510689897156
INEX_LD-2012327	unigram	america	collectiontf	13.455079999095538
INEX_LD-2012327	unigram	nobel	collectiontf	7.706162970199576
INEX_LD-2012327	unigram	prize	collectiontf	8.74909824839902
INEX_LD-2012327	unigram	literature	collectiontf	9.640498092674719
INEX_LD-2012327	bigram	beloved author	collectiontf	-Infinity
INEX_LD-2012327	bigram	author africa	collectiontf	1.9459101490553132
INEX_LD-2012327	bigram	africa america	collectiontf	7.2305631534092925
INEX_LD-2012327	bigram	america nobel	collectiontf	-Infinity
INEX_LD-2012327	bigram	nobel prize	collectiontf	7.4570320891223805
INEX_LD-2012327	bigram	prize literature	collectiontf	4.430816798843313
INEX_LD-2012329	unigram	sweden	collectiontf	11.35924967236618
INEX_LD-2012329	unigram	iceland	collectiontf	10.354977098955573
INEX_LD-2012329	unigram	currency	collectiontf	6.45833828334479
INEX_LD-2012329	bigram	sweden iceland	collectiontf	0.6931471805599453
INEX_LD-2012329	bigram	iceland currency	collectiontf	-Infinity
INEX_LD-2012331	unigram	seoul	collectiontf	10.17450656409137
INEX_LD-2012331	unigram	korea	collectiontf	11.003482218613488
INEX_LD-2012331	unigram	river	collectiontf	11.46002034597524
INEX_LD-2012331	unigram	name	collectiontf	13.304433235858246
INEX_LD-2012331	unigram	ethnic	collectiontf	9.62806337747985
INEX_LD-2012331	unigram	group	collectiontf	11.606588834981899
INEX_LD-2012331	unigram	china	collectiontf	11.487022870647118
INEX_LD-2012331	bigram	seoul korea	collectiontf	4.406719247264253
INEX_LD-2012331	bigram	korea river	collectiontf	2.1972245773362196
INEX_LD-2012331	bigram	river name	collectiontf	-Infinity
INEX_LD-2012331	bigram	name ethnic	collectiontf	0.0
INEX_LD-2012331	bigram	ethnic group	collectiontf	8.025843344150903
INEX_LD-2012331	bigram	group china	collectiontf	5.720311776607412
INEX_LD-2012333	unigram	prime	collectiontf	9.230339058482873
INEX_LD-2012333	unigram	minister	collectiontf	9.961520583786738
INEX_LD-2012333	unigram	canada	collectiontf	12.751360563726237
INEX_LD-2012333	unigram	nickname	collectiontf	9.774915271736365
INEX_LD-2012333	unigram	silver	collectiontf	9.927838643399959
INEX_LD-2012333	unigram	tongue	collectiontf	6.698268054115413
INEX_LD-2012333	unigram	laurier	collectiontf	6.202535517187923
INEX_LD-2012333	unigram	longest	collectiontf	5.003946305945459
INEX_LD-2012333	unigram	unbroken	collectiontf	4.61512051684126
INEX_LD-2012333	unigram	term	collectiontf	9.001222992395064
INEX_LD-2012333	bigram	prime minister	collectiontf	9.106977858981029
INEX_LD-2012333	bigram	minister canada	collectiontf	4.983606621708336
INEX_LD-2012333	bigram	canada nickname	collectiontf	-Infinity
INEX_LD-2012333	bigram	nickname silver	collectiontf	-Infinity
INEX_LD-2012333	bigram	silver tongue	collectiontf	2.4849066497880004
INEX_LD-2012333	bigram	tongue laurier	collectiontf	-Infinity
INEX_LD-2012333	bigram	laurier longest	collectiontf	-Infinity
INEX_LD-2012333	bigram	longest unbroken	collectiontf	-Infinity
INEX_LD-2012333	bigram	unbroken term	collectiontf	-Infinity
INEX_LD-2012335	unigram	us	collectiontf	10.894421827406049
INEX_LD-2012335	unigram	president	collectiontf	10.678007325311796
INEX_LD-2012335	unigram	authorise	collectiontf	2.70805020110221
INEX_LD-2012335	unigram	nuclear	collectiontf	8.982561092257445
INEX_LD-2012335	unigram	weapon	collectiontf	8.069342366811636
INEX_LD-2012335	unigram	japan	collectiontf	12.203659736805884
INEX_LD-2012335	bigram	us president	collectiontf	3.091042453358316
INEX_LD-2012335	bigram	president authorise	collectiontf	-Infinity
INEX_LD-2012335	bigram	authorise nuclear	collectiontf	-Infinity
INEX_LD-2012335	bigram	nuclear weapon	collectiontf	5.575949103146316
INEX_LD-2012335	bigram	weapon japan	collectiontf	3.58351893845611
INEX_LD-2012336	unigram	1906	collectiontf	7.446585099157725
INEX_LD-2012336	unigram	territory	collectiontf	10.3469546827773
INEX_LD-2012336	unigram	papua	collectiontf	8.774158291205957
INEX_LD-2012336	unigram	island	collectiontf	11.377769896943771
INEX_LD-2012336	unigram	australia	collectiontf	12.235043896556526
INEX_LD-2012336	bigram	1906 territory	collectiontf	-Infinity
INEX_LD-2012336	bigram	territory papua	collectiontf	2.772588722239781
INEX_LD-2012336	bigram	papua island	collectiontf	-Infinity
INEX_LD-2012336	bigram	island australia	collectiontf	3.713572066704308
INEX_LD-2012337	unigram	texas	collectiontf	12.000363723939207
INEX_LD-2012337	unigram	city	collectiontf	14.618563160431117
INEX_LD-2012337	unigram	baylor	collectiontf	8.568646473005153
INEX_LD-2012337	unigram	university	collectiontf	12.834814629397782
INEX_LD-2012337	unigram	tornado	collectiontf	7.9211727215870145
INEX_LD-2012337	unigram	1953	collectiontf	7.431299675155903
INEX_LD-2012337	bigram	texas city	collectiontf	9.316500567804573
INEX_LD-2012337	bigram	city baylor	collectiontf	-Infinity
INEX_LD-2012337	bigram	baylor university	collectiontf	7.191429330036379
INEX_LD-2012337	bigram	university tornado	collectiontf	-Infinity
INEX_LD-2012337	bigram	tornado 1953	collectiontf	-Infinity
INEX_LD-2012339	unigram	nelson	collectiontf	10.480999389497148
INEX_LD-2012339	unigram	mandela	collectiontf	6.343880434126331
INEX_LD-2012339	unigram	john	collectiontf	13.123904189743088
INEX_LD-2012339	unigram	dube	collectiontf	5.4510384535657
INEX_LD-2012339	bigram	nelson mandela	collectiontf	5.996452088619021
INEX_LD-2012339	bigram	mandela john	collectiontf	-Infinity
INEX_LD-2012339	bigram	john dube	collectiontf	0.6931471805599453
INEX_LD-2012341	unigram	1997	collectiontf	8.641179171197228
INEX_LD-2012341	unigram	houston	collectiontf	10.698107702026707
INEX_LD-2012341	unigram	airport	collectiontf	9.201198714058899
INEX_LD-2012341	unigram	president	collectiontf	10.678007325311796
INEX_LD-2012341	bigram	1997 houston	collectiontf	0.6931471805599453
INEX_LD-2012341	bigram	houston airport	collectiontf	1.6094379124341003
INEX_LD-2012341	bigram	airport president	collectiontf	-Infinity
INEX_LD-2012343	unigram	heart	collectiontf	11.10566374391912
INEX_LD-2012343	unigram	woman	collectiontf	7.974188669286011
INEX_LD-2012343	unigram	poet	collectiontf	8.503499864284235
INEX_LD-2012343	unigram	autobiography	collectiontf	6.421622267806518
INEX_LD-2012343	bigram	heart woman	collectiontf	3.9889840465642745
INEX_LD-2012343	bigram	woman poet	collectiontf	-Infinity
INEX_LD-2012343	bigram	poet autobiography	collectiontf	0.6931471805599453
INEX_LD-2012345	unigram	kennedy	collectiontf	9.751850377873168
INEX_LD-2012345	unigram	assassinate	collectiontf	6.9975959829819265
INEX_LD-2012345	unigram	governor	collectiontf	9.393994374003915
INEX_LD-2012345	unigram	texas	collectiontf	12.000363723939207
INEX_LD-2012345	unigram	seriously	collectiontf	4.2626798770413155
INEX_LD-2012345	unigram	injure	collectiontf	2.833213344056216
INEX_LD-2012345	bigram	kennedy assassinate	collectiontf	3.1354942159291497
INEX_LD-2012345	bigram	assassinate governor	collectiontf	-Infinity
INEX_LD-2012345	bigram	governor texas	collectiontf	4.543294782270004
INEX_LD-2012345	bigram	texas seriously	collectiontf	-Infinity
INEX_LD-2012345	bigram	seriously injure	collectiontf	-Infinity
INEX_LD-2012347	unigram	seat	collectiontf	9.333177281935246
INEX_LD-2012347	unigram	florida	collectiontf	11.825836591467786
INEX_LD-2012347	unigram	country	collectiontf	12.926088118951263
INEX_LD-2012347	unigram	dade	collectiontf	8.485496104672983
INEX_LD-2012347	bigram	seat florida	collectiontf	2.8903717578961645
INEX_LD-2012347	bigram	florida country	collectiontf	5.327876168789581
INEX_LD-2012347	bigram	country dade	collectiontf	-Infinity
INEX_LD-2012349	unigram	alexander	collectiontf	11.195430024544462
INEX_LD-2012349	unigram	nevsky	collectiontf	4.624972813284271
INEX_LD-2012349	unigram	cathedral	collectiontf	7.88758403166028
INEX_LD-2012349	unigram	bulgaria	collectiontf	10.49135754729955
INEX_LD-2012349	unigram	city	collectiontf	14.618563160431117
INEX_LD-2012349	unigram	liberation	collectiontf	7.822044008185619
INEX_LD-2012349	unigram	turk	collectiontf	7.51425465281641
INEX_LD-2012349	bigram	alexander nevsky	collectiontf	4.499809670330265
INEX_LD-2012349	bigram	nevsky cathedral	collectiontf	0.6931471805599453
INEX_LD-2012349	bigram	cathedral bulgaria	collectiontf	-Infinity
INEX_LD-2012349	bigram	bulgaria city	collectiontf	3.1780538303479458
INEX_LD-2012349	bigram	city liberation	collectiontf	-Infinity
INEX_LD-2012349	bigram	liberation turk	collectiontf	-Infinity
INEX_LD-2012351	unigram	indian	collectiontf	10.596134608054392
INEX_LD-2012351	unigram	cuisine	collectiontf	8.165932137321585
INEX_LD-2012351	unigram	dish	collectiontf	5.480638923341991
INEX_LD-2012351	unigram	rice	collectiontf	9.726272933110318
INEX_LD-2012351	unigram	dhal	collectiontf	-Infinity
INEX_LD-2012351	unigram	vegetable	collectiontf	4.709530201312334
INEX_LD-2012351	unigram	roti	collectiontf	-Infinity
INEX_LD-2012351	unigram	papad	collectiontf	-Infinity
INEX_LD-2012351	bigram	indian cuisine	collectiontf	4.624972813284271
INEX_LD-2012351	bigram	cuisine dish	collectiontf	-Infinity
INEX_LD-2012351	bigram	dish rice	collectiontf	-Infinity
INEX_LD-2012351	bigram	rice dhal	collectiontf	-Infinity
INEX_LD-2012351	bigram	dhal vegetable	collectiontf	-Infinity
INEX_LD-2012351	bigram	vegetable roti	collectiontf	-Infinity
INEX_LD-2012351	bigram	roti papad	collectiontf	-Infinity
INEX_LD-2012353	unigram	country	collectiontf	12.926088118951263
INEX_LD-2012353	unigram	germany	collectiontf	12.511555342607462
INEX_LD-2012353	unigram	language	collectiontf	12.34816231143625
INEX_LD-2012353	bigram	country germany	collectiontf	7.892452043520352
INEX_LD-2012353	bigram	germany language	collectiontf	8.153061946801051
INEX_LD-2012354	unigram	greatest	collectiontf	8.856518497019858
INEX_LD-2012354	unigram	guitarist	collectiontf	8.38160253710989
INEX_LD-2012354	bigram	greatest guitarist	collectiontf	-Infinity
INEX_LD-2012355	unigram	england	collectiontf	13.052337830033991
INEX_LD-2012355	unigram	football	collectiontf	14.018406502993837
INEX_LD-2012355	unigram	player	collectiontf	10.905331932762941
INEX_LD-2012355	unigram	highest	collectiontf	4.356708826689592
INEX_LD-2012355	unigram	paid	collectiontf	4.672828834461906
INEX_LD-2012355	bigram	england football	collectiontf	6.0112671744041615
INEX_LD-2012355	bigram	football player	collectiontf	8.212297138229768
INEX_LD-2012355	bigram	player highest	collectiontf	-Infinity
INEX_LD-2012355	bigram	highest paid	collectiontf	-Infinity
INEX_LD-2012357	unigram	prima	collectiontf	6.436150368369428
INEX_LD-2012357	unigram	ballerina	collectiontf	4.804021044733257
INEX_LD-2012357	unigram	bolshoi	collectiontf	3.6109179126442243
INEX_LD-2012357	unigram	theatre	collectiontf	9.534667728624708
INEX_LD-2012357	unigram	1960	collectiontf	8.339023005744759
INEX_LD-2012357	bigram	prima ballerina	collectiontf	-Infinity
INEX_LD-2012357	bigram	ballerina bolshoi	collectiontf	-Infinity
INEX_LD-2012357	bigram	bolshoi theatre	collectiontf	3.295836866004329
INEX_LD-2012357	bigram	theatre 1960	collectiontf	0.0
INEX_LD-2012359	unigram	bob	collectiontf	11.062269457560602
INEX_LD-2012359	unigram	rick	collectiontf	10.069933760171793
INEX_LD-2012359	unigram	executive	collectiontf	9.602855320908718
INEX_LD-2012359	unigram	director	collectiontf	11.428869715806231
INEX_LD-2012359	unigram	latest	collectiontf	4.663439094112067
INEX_LD-2012359	unigram	group	collectiontf	11.606588834981899
INEX_LD-2012359	unigram	anti	collectiontf	8.372860820526318
INEX_LD-2012359	unigram	gun	collectiontf	8.773848885262895
INEX_LD-2012359	unigram	movement	collectiontf	8.12740456269308
INEX_LD-2012359	bigram	bob rick	collectiontf	2.70805020110221
INEX_LD-2012359	bigram	rick executive	collectiontf	0.6931471805599453
INEX_LD-2012359	bigram	executive director	collectiontf	5.389071729816501
INEX_LD-2012359	bigram	director latest	collectiontf	-Infinity
INEX_LD-2012359	bigram	latest group	collectiontf	-Infinity
INEX_LD-2012359	bigram	group anti	collectiontf	2.302585092994046
INEX_LD-2012359	bigram	anti gun	collectiontf	-Infinity
INEX_LD-2012359	bigram	gun movement	collectiontf	-Infinity
INEX_LD-2012361	unigram	famous	collectiontf	8.233503140233994
INEX_LD-2012361	unigram	award	collectiontf	10.914942999089615
INEX_LD-2012361	unigram	winning	collectiontf	7.217443431696533
INEX_LD-2012361	unigram	actor	collectiontf	10.944170542073266
INEX_LD-2012361	unigram	singe	collectiontf	10.638256407786892
INEX_LD-2012361	bigram	famous award	collectiontf	-Infinity
INEX_LD-2012361	bigram	award winning	collectiontf	4.634728988229636
INEX_LD-2012361	bigram	winning actor	collectiontf	-Infinity
INEX_LD-2012361	bigram	actor singe	collectiontf	6.950814768442584
INEX_LD-2012363	unigram	america	collectiontf	13.455079999095538
INEX_LD-2012363	unigram	twin	collectiontf	9.919754525
INEX_LD-2012363	unigram	famous	collectiontf	8.233503140233994
INEX_LD-2012363	unigram	america	collectiontf	13.455079999095538
INEX_LD-2012363	unigram	professional	collectiontf	9.932317934204004
INEX_LD-2012363	unigram	tennis	collectiontf	9.394576760974909
INEX_LD-2012363	unigram	double	collectiontf	8.538758969330798
INEX_LD-2012363	unigram	player	collectiontf	10.905331932762941
INEX_LD-2012363	bigram	america twin	collectiontf	0.0
INEX_LD-2012363	bigram	twin famous	collectiontf	-Infinity
INEX_LD-2012363	bigram	famous america	collectiontf	-Infinity
INEX_LD-2012363	bigram	america professional	collectiontf	5.0238805208462765
INEX_LD-2012363	bigram	professional tennis	collectiontf	-Infinity
INEX_LD-2012363	bigram	tennis double	collectiontf	0.0
INEX_LD-2012363	bigram	double player	collectiontf	-Infinity
INEX_LD-2012365	unigram	mathematician	collectiontf	7.20414929203594
INEX_LD-2012365	unigram	computer	collectiontf	9.735423867488873
INEX_LD-2012365	unigram	scientist	collectiontf	8.470101583882387
INEX_LD-2012365	unigram	mit	collectiontf	6.338594078203183
INEX_LD-2012365	unigram	six	collectiontf	8.155362120328135
INEX_LD-2012365	unigram	inaugural	collectiontf	1.3862943611198906
INEX_LD-2012365	unigram	macvicar	collectiontf	2.8903717578961645
INEX_LD-2012365	unigram	faculty	collectiontf	8.203577736937952
INEX_LD-2012365	unigram	fellow	collectiontf	8.09162741160107
INEX_LD-2012365	bigram	mathematician computer	collectiontf	-Infinity
INEX_LD-2012365	bigram	computer scientist	collectiontf	5.968707559985366
INEX_LD-2012365	bigram	scientist mit	collectiontf	-Infinity
INEX_LD-2012365	bigram	mit six	collectiontf	-Infinity
INEX_LD-2012365	bigram	six inaugural	collectiontf	-Infinity
INEX_LD-2012365	bigram	inaugural macvicar	collectiontf	-Infinity
INEX_LD-2012365	bigram	macvicar faculty	collectiontf	-Infinity
INEX_LD-2012365	bigram	faculty fellow	collectiontf	-Infinity
INEX_LD-2012367	unigram	invent	collectiontf	3.4657359027997265
INEX_LD-2012367	unigram	telescope	collectiontf	5.480638923341991
INEX_LD-2012367	bigram	invent telescope	collectiontf	-Infinity
INEX_LD-2012369	unigram	famous	collectiontf	8.233503140233994
INEX_LD-2012369	unigram	civic	collectiontf	8.187299270155147
INEX_LD-2012369	unigram	military	collectiontf	10.561396081003364
INEX_LD-2012369	unigram	airport	collectiontf	9.201198714058899
INEX_LD-2012369	bigram	famous civic	collectiontf	-Infinity
INEX_LD-2012369	bigram	civic military	collectiontf	-Infinity
INEX_LD-2012369	bigram	military airport	collectiontf	0.6931471805599453
INEX_LD-2012371	unigram	beautiful	collectiontf	8.760923376338836
INEX_LD-2012371	unigram	railway	collectiontf	10.921034388483017
INEX_LD-2012371	unigram	station	collectiontf	10.980722975444653
INEX_LD-2012371	unigram	world	collectiontf	12.197526228728332
INEX_LD-2012371	unigram	city	collectiontf	14.618563160431117
INEX_LD-2012371	unigram	located	collectiontf	4.2626798770413155
INEX_LD-2012371	bigram	beautiful railway	collectiontf	-Infinity
INEX_LD-2012371	bigram	railway station	collectiontf	9.839482222560216
INEX_LD-2012371	bigram	station world	collectiontf	2.5649493574615367
INEX_LD-2012371	bigram	world city	collectiontf	10.842380909619711
INEX_LD-2012371	bigram	city located	collectiontf	-Infinity
INEX_LD-2012372	unigram	famous	collectiontf	8.233503140233994
INEX_LD-2012372	unigram	historical	collectiontf	8.794067065151415
INEX_LD-2012372	unigram	battlefield	collectiontf	5.697093486505405
INEX_LD-2012372	unigram	opponent	collectiontf	10.317251463458987
INEX_LD-2012372	unigram	fought	collectiontf	4.74493212836325
INEX_LD-2012372	bigram	famous historical	collectiontf	-Infinity
INEX_LD-2012372	bigram	historical battlefield	collectiontf	-Infinity
INEX_LD-2012372	bigram	battlefield opponent	collectiontf	-Infinity
INEX_LD-2012372	bigram	opponent fought	collectiontf	-Infinity
INEX_LD-2012373	unigram	bird	collectiontf	11.02002161583816
INEX_LD-2012373	unigram	fly	collectiontf	9.275659838096825
INEX_LD-2012373	bigram	bird fly	collectiontf	2.6390573296152584
INEX_LD-2012375	unigram	animal	collectiontf	13.091054324367082
INEX_LD-2012375	unigram	lay	collectiontf	7.352441100243583
INEX_LD-2012375	unigram	egg	collectiontf	7.066466970136958
INEX_LD-2012375	unigram	mammal	collectiontf	10.183880624651032
